concept_id,concept_type,name,fsn,preferred_term,synonyms,category,difficulty,cuisine_type,prep_time,cook_time,servings,tags,file_path,amount,unit,is_main,description,step_number,methods,tools,time_estimate
201000978,Ingredient,茶粉,茶粉 (Ingredient),茶粉,[],其他,,,,,,,,20,克,True,,,,,
201000979,Ingredient,白糖,白糖 (Ingredient),白糖,"[{'term': '细砂糖', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绵白糖', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,24,克,False,,,,,
201000980,Ingredient,牛奶,牛奶 (Ingredient),牛奶,[],其他,,,,,,,,18,毫升,False,,,,,
201000981,Ingredient,炼乳,炼乳 (Ingredient),炼乳,[],调料,,,,,,,,24,克,False,,,,,
201000982,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,600cc 水大火烧开,1.0,煮,锅,
201000983,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,在过滤袋中装入 20g 茶粉，开水倒入过滤袋中，过滤 20 遍,2.0,"泡,过滤",港式奶茶过滤袋,
201000984,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,使用克称量取 24g 炼乳、24g 白糖和 18ml 牛奶放入 1000ml 以上的水壶中,3.0,"称量,混合","克称,水壶",
201000985,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,将过滤好的茶水倒入水壶中搅拌，直到白糖融化,4.0,搅拌,水壶,
201000986,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,将水壶放到冰箱 4 小时以上,5.0,冷藏,冰箱,4小时以上
201000987,CookingStep,步骤6,步骤6 (Cooking Step),步骤6,,,,,,,,,,,,,喝前可以加 6-8 颗冰块,6.0,加冰,杯子,
201000988,Recipe,海边落日,海边落日 (Recipe),海边落日,[],饮料,3.0,,5分钟,5分钟,1杯,,dishes\drink\海边落日\海边落日.md,,,,,,,,
201000989,Ingredient,红石榴糖浆,红石榴糖浆 (Ingredient),红石榴糖浆,[],调料,,,,,,,,15,ml,False,,,,,
201000990,Ingredient,NFC橙汁,NFC橙汁 (Ingredient),NFC橙汁,[],其他,,,,,,,,35~50,ml,True,,,,,
201000991,Ingredient,苏打水,苏打水 (Ingredient),苏打水,[],其他,,,,,,,,50,ml,False,,,,,
201000992,Ingredient,白朗姆,白朗姆 (Ingredient),白朗姆,[],调料,,,,,,,,30,ml,True,,,,,
201000993,Ingredient,蓝橙力娇酒,蓝橙力娇酒 (Ingredient),蓝橙力娇酒,[],调料,,,,,,,,15,ml,False,,,,,
201000994,Ingredient,柠檬汁,柠檬汁 (Ingredient),柠檬汁,[],调料,,,,,,,,15,ml,False,,,,,
201000995,Ingredient,大冰块,大冰块 (Ingredient),大冰块,[],其他,,,,,,,,适量,,False,,,,,
201000996,Ingredient,柠檬,柠檬 (Ingredient),柠檬,[],其他,,,,,,,,1,片,False,,,,,
201000997,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,柠檬洗净切出一片,1.0,切,水果刀,
201000998,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,选择一个容量在350~400毫升的透明玻璃杯，放入大冰块，用搅拌棒搅拌冰杯,2.0,搅拌,"大号的玻璃杯,搅拌棒",
201000999,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,加入红石榴糖浆,3.0,,量酒器,
201001000,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,让橙汁沿搅拌棒导入酒杯至一半，轻轻搅拌半圈,4.0,搅拌,"搅拌棒,大号的玻璃杯",
201001001,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,倒入苏打水,5.0,,大号的玻璃杯,
201001002,CookingStep,步骤6,步骤6 (Cooking Step),步骤6,,,,,,,,,,,,,拿出调酒杯，加入白朗姆、蓝橙力娇酒、柠檬汁和冰块，然后摇匀（shake）,6.0,摇匀,调酒杯,
201001003,CookingStep,步骤7,步骤7 (Cooking Step),步骤7,,,,,,,,,,,,,将调酒杯中的液体轻轻倒入酒杯中,7.0,,大号的玻璃杯,
201001004,CookingStep,步骤8,步骤8 (Cooking Step),步骤8,,,,,,,,,,,,,插上柠檬片和吸管,8.0,,吸管,
201001005,Recipe,百香果橙子特调,百香果橙子特调 (Recipe),百香果橙子特调,[],饮料,3.0,,12~24小时（含腌制时间）,6分钟,1杯（约380毫升）,可用苏打气泡水代替茉莉绿茶,dishes\drink\百香果橙子特调\百香果橙子特调.md,,,,,,,,
201001006,Ingredient,百香果,百香果 (Ingredient),百香果,[],其他,,,,,,,,3,个,True,,,,,
201001007,Ingredient,橙子,橙子 (Ingredient),橙子,[],其他,,,,,,,,1,个,True,,,,,
201001008,Ingredient,茉莉绿茶茶叶,茉莉绿茶茶叶 (Ingredient),茉莉绿茶茶叶,[],其他,,,,,,,,3~6,克,False,,,,,
201001009,Ingredient,开水,开水 (Ingredient),开水,[],其他,,,,,,,,150,毫升,False,,,,,
201001010,Ingredient,冰块,冰块 (Ingredient),冰块,[],其他,,,,,,,,160,克,False,,,,,
201001011,Ingredient,白砂糖,白砂糖 (Ingredient),白砂糖,[],调料,,,,,,,,30,克,False,,,,,
201001012,Ingredient,蜂蜜,蜂蜜 (Ingredient),蜂蜜,[],调料,,,,,,,,10,克,False,,,,,
201001013,Ingredient,薄荷叶或其他绿叶,薄荷叶或其他绿叶 (Ingredient),薄荷叶或其他绿叶,[],其他,,,,,,,,适量,,False,,,,,
201001014,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,百香果腌制：将三个百香果的果肉取出（保留汁水）置于容器中，加入30克白砂糖和10克蜂蜜，搅拌均匀。容器用保鲜膜封口，放入冰箱中腌制12~24小时。,1.0,"腌制,搅拌","容器,保鲜膜",12~24小时
201001015,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,茉莉绿茶调配：称量3~6克茶叶置于容器，加入150毫升开水泡6分钟。放入90克冰块冷却并搅拌加速冷却，待冰块消失后过滤茶叶，得到约240毫升茉莉绿茶茶水。,2.0,"泡,过滤","容器,滤网",6分钟
201001016,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,橙子的处理：将橙子对半切（刀方向垂直于头尾连线），从一半中切取一片橙子备用。再次对半切，将得到的4角橙子用压汁器压出橙汁置于容器中备用。,3.0,"切,压汁","刀,案板,手动压汁器,容器",
201001017,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,正式调配：在350~400毫升的透明玻璃杯底放入70克冰块，倒入所有橙汁。将一片橙子贴杯内壁放置，浇上一次分量的腌制百香果。缓慢注入茉莉绿茶直至满杯以利于分层，最后在液面放置装饰用的绿叶，搅拌均匀后享用。,4.0,"调配,混合",玻璃杯,
201001018,Recipe,砂糖椰子冰沙,砂糖椰子冰沙 (Recipe),砂糖椰子冰沙,[],饮料,1.0,,10分钟,0分钟,1份,"瓶装椰汁提前冰冻不宜超过7天以防变质,300g冰沙在零下18度制成，室温下通常可维持30分钟",dishes\drink\砂糖椰子冰沙\砂糖椰子冰沙.md,,,,,,,,
201001019,Ingredient,瓶装椰子汁,瓶装椰子汁 (Ingredient),瓶装椰子汁,[],其他,,,,,,,,500,ml,True,,,,,
201001020,Ingredient,咖啡调糖,咖啡调糖 (Ingredient),咖啡调糖,[],调料,,,,,,,,10,g,False,,,,,
201001021,Ingredient,坚果碎,坚果碎 (Ingredient),坚果碎,[],其他,,,,,,,,适量,,False,,,,,
201001022,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,500ml 瓶装椰汁倒掉 200ml，立刻拧紧瓶盖。,1.0,倒,瓶子,
201001023,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,将这瓶椰汁放入冰箱冷冻区并冷冻 10 小时以上。,2.0,冷冻,冰箱,10小时以上
201001024,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,将这瓶椰汁取出，若确认瓶中椰汁已彻底冻结，则在墙角、椅背、桌角等坚硬表面上用力抽打。（请务必确认表面不会因此受到损伤）,3.0,敲打,墙角/椅背/桌角等坚硬表面,
201001025,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,当抽打到冻结椰汁变成冰沙状态，打开瓶盖倒出冰沙。,4.0,倒出,容器,
201001026,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,在冰沙表面均匀撒上咖啡调糖或坚果碎。,5.0,撒,,
201001027,Recipe,耙耙柑茶,耙耙柑茶 (Recipe),耙耙柑茶,[],饮料,2.0,,10分钟,0分钟,1杯,"柑橘替代,比例调整",dishes\drink\耙耙柑茶\耙耙柑茶.md,,,,,,,,
201001028,Ingredient,耙耙柑,耙耙柑 (Ingredient),耙耙柑,[],其他,,,,,,,,1~2,个,True,,,,,
201001029,Ingredient,茉莉绿茶,茉莉绿茶 (Ingredient),茉莉绿茶,[],其他,,,,,,,,2~4,克,True,,,,,
201001030,Ingredient,冰块,冰块 (Ingredient),冰块,[],其他,,,,,,,,60,克,False,,,,,
201001031,Ingredient,蔗糖糖浆,蔗糖糖浆 (Ingredient),蔗糖糖浆,[],调料,,,,,,,,10,克,False,,,,,
201001032,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,称量2~4克茉莉绿茶茶叶置于容器中，加入100毫升开水，浸泡6分钟。,1.0,泡,容器,6分钟
201001033,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,往泡好的绿茶中放入60克冰块冷却，可搅拌加速冷却。待冰块消失后，将茶叶过滤得到约160毫升茉莉绿茶茶水。,2.0,"搅拌,过滤","容器,滤网",
201001034,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,选择一个约300毫升的透明玻璃杯。取出耙耙柑的肉瓣，剥去外皮，取得果肉。,3.0,剥,玻璃杯,
201001035,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,取130克果肉和130毫升茉莉绿茶茶水放入搅拌机中，倒入10克蔗糖糖浆（可选）。封盖启动搅拌机搅拌20秒，然后将搅拌产物倒入杯中。,4.0,搅拌,搅拌机,20秒
201001036,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,取一点果肉撕碎撒在液面上作为装饰。,5.0,撕,,
201001037,Recipe,菠萝咖啡特调,菠萝咖啡特调 (Recipe),菠萝咖啡特调,[],饮料,3.0,,,,1,"咖啡液建议选用花果风味,浓缩可以用中烘豆，冷萃可以用普通水洗或者日晒,倒入奶油时高度尽量放低以形成奶盖,使用新鲜的咖啡液和菠萝汁能大大提升整体风味口感",dishes\drink\菠萝咖啡特调\菠萝咖啡特调.md,,,,,,,,
201001038,Ingredient,咖啡液,咖啡液 (Ingredient),咖啡液,[],其他,,,,,,,,30,ml,True,,,,,
201001039,Ingredient,菠萝汁,菠萝汁 (Ingredient),菠萝汁,[],其他,,,,,,,,60,ml,True,,,,,
201001040,Ingredient,冰块,冰块 (Ingredient),冰块,[],其他,,,,,,,,50,g,True,,,,,
201001041,Ingredient,苏打水,苏打水 (Ingredient),苏打水,[],其他,,,,,,,,30,ml,True,,,,,
201001042,Ingredient,奶油,奶油 (Ingredient),奶油,[],其他,,,,,,,,30,ml,True,,,,,
201001043,Ingredient,牛奶,牛奶 (Ingredient),牛奶,[],其他,,,,,,,,10,ml,True,,,,,
201001044,Ingredient,糖,糖 (Ingredient),糖,[],调料,,,,,,,,8,g,False,,,,,
201001045,Ingredient,海盐,海盐 (Ingredient),海盐,[],调料,,,,,,,,0.5,g,False,,,,,
201001046,Ingredient,朗姆酒,朗姆酒 (Ingredient),朗姆酒,[],调料,,,,,,,,5,ml,False,,,,,
201001047,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,杯子里依次加入冰块，咖啡液，菠萝汁和苏打水,1.0,混合,杯子,
201001048,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,奶油加糖打发至湿性发泡，加入朗姆酒和牛奶搅拌均匀至只有流动性,2.0,"打发,搅拌","打蛋器,碗",
201001049,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,在第一步混合液上方倒入奶油,3.0,倒,杯子,
201001050,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,奶油顶面撒上海盐,4.0,撒,勺子,
201001051,Recipe,酒酿（醪糟）,酒酿（醪糟） (Recipe),酒酿（醪糟）,[],饮料,4.0,,1小时,发酵24-48小时,6～8人,"发酵温度需控制在28-32°C，低温发酵缓慢，高温会杀死酒曲,容器必须清洁干净，且不能进水进油,米饭需摊凉至30°C左右再拌入酒曲，以免烫死酒曲,若想停止发酵，可上锅蒸10分钟,可加入适量清水（800g以内）进行二次发酵增加产量,食用时搭配汤圆、蛋花等加热，注意不要煮沸时间过长以免酒香散失",dishes\drink\酒酿醪糟\酒酿醪糟.md,,,,,,,,
201001052,Ingredient,糯米,糯米 (Ingredient),糯米,[],淀粉类,,,,,,,,800,g,True,,,,,
201001053,Ingredient,安琪甜酒曲,安琪甜酒曲 (Ingredient),安琪甜酒曲,[],调料,,,,,,,,8,g,False,,,,,
201001054,Ingredient,清水,清水 (Ingredient),清水,[],其他,,,,,,,,1320,g,False,,,,,
201001055,Ingredient,温水,温水 (Ingredient),温水,[],其他,,,,,,,,20,ml,False,,,,,
201001056,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,将800g糯米淘洗干净放入电饭煲，加入720g清水选择蒸饭模式蒸熟。,1.0,"洗,蒸",电饭煲,
201001057,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,蒸熟后将米饭倒出摊凉，使用干净的工具将其摊至30°C左右（用温度计测量为宜，体感温热但不烫手）。,2.0,摊凉,温度计,
201001058,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,将8g安琪甜酒曲用20ml温水（约30°C）化开，均匀撒在糯米饭中，同时翻拌均匀。,3.0,"化开,拌",,
201001059,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,向糯米饭中加入600g清水帮助酒曲翻拌均匀。静置2-3分钟后发现糯米饭吸饱水分。,4.0,"拌,静置",,2-3分钟
201001060,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,用擀面杖在糯米饭中央挖一个小洞（便于出酒），将混合好的米饭装入干净容器中，轻轻压平表面，盖上盖子或保鲜膜密封好。,5.0,"挖,装,密封","擀面杖,容器,保鲜膜",
201001061,CookingStep,步骤6,步骤6 (Cooking Step),步骤6,,,,,,,,,,,,,放置于28～32°C环境下发酵24～48小时。发酵期间不可剧烈摇晃或移动。,6.0,发酵,,24-48小时
201001062,CookingStep,步骤7,步骤7 (Cooking Step),步骤7,,,,,,,,,,,,,发酵至中间凹槽有透明酒液渗出，整体略带酒香，无异味、不酸败即为成功。发酵结束后可立即冷藏保存，可保存7～10天。,7.0,"检查,冷藏",,
